seed,generator,iteration,selection_severity,frontier_severity,passed,naive_declined_ece,reweight_declined_ece,retrain_declined_ece,naive_declined_empc,naive_declined_emp_h,reweight_declined_empc,reweight_declined_emp_h,exploration_cost
1208,scm,2,0.4,0.2,False,0.13743004337153977,0.12736377636009147,0.12609962844764722,0.03884610567198271,0.015991380738934236,0.03788509486109645,0.01491959061656644,0.0
1224,scm,0,0.0,0.4,True,0.029526798629604764,0.029891357732421502,0.029038770407745045,0.017931776191078566,0.03950970227928486,0.017397228076135925,0.03927906578855627,0.0
1224,scm,1,0.2,0.4,True,0.042712093592511796,0.0393004992141915,0.04947814403520073,0.03124903414422509,0.031453374460364954,0.032218758655846405,0.030384304811667803,0.0
1224,scm,2,0.4,0.4,True,0.11488154948220251,0.09124973654038047,0.1194817594701528,0.040569830950647326,0.013788159238661956,0.04024216986728987,0.012517554950111847,0.0
1224,scm,3,0.6,0.4,False,0.28820230500318017,0.27383684069827696,0.2365841390490572,0.05062499458689908,0.0032695653903700808,0.04905560662102072,0.0037192414533189846,0.0
1240,scm,0,0.0,0.4,True,0.027866401204551826,0.02502780265888534,0.026652263183171737,0.019403014613253618,0.037914566577202796,0.01879775896700421,0.04000749340342587,0.0
1240,scm,1,0.2,0.4,True,0.03741042092683129,0.030902245963252556,0.03697349378905926,0.023806324038494676,0.03152129333564997,0.022084259386903792,0.031215978619412485,0.0
1240,scm,2,0.4,0.4,True,0.1070495270303548,0.08734237194477432,0.10951659652712933,0.03846573998719782,0.02108486683270845,0.037542196736869274,0.02108323882698276,0.0
1240,scm,3,0.6,0.4,False,0.2413988812449365,0.21608981843463762,0.2650354585266153,0.04681508261795373,0.007823123186105684,0.047237302728573176,0.006500667494949234,0.0
1256,scm,0,0.0,0.2,True,0.05880847793784909,0.04924028898416679,0.04593369847209869,0.01583236855257692,0.037395085083709236,0.015637823153045686,0.03937057672681782,0.0
1256,scm,1,0.2,0.2,True,0.04006244708503633,0.037727573933053205,0.03304905913928769,0.02802813652732285,0.03312271359446861,0.028885534934978217,0.03284118814650663,0.0
1256,scm,2,0.4,0.2,False,0.13594671676136819,0.11773532123478819,0.1299199476608731,0.04078241685512865,0.01541288169479112,0.04183175160257865,0.01511150192057417,0.0
1272,scm,0,0.0,0.4,True,0.018128213033500262,0.0278803001604019,0.029866142101523423,0.019536030020191587,0.03987546165004461,0.019926356225557836,0.03983274470868195,0.0
1272,scm,1,0.2,0.4,True,0.03752355206544361,0.03178201135570924,0.05061011688841186,0.02829168516371798,0.026342521951837377,0.029307110828827705,0.025821215003790587,0.0
1272,scm,2,0.4,0.4,True,0.10372947611434352,0.0972705036212283,0.08750162741170542,0.040797572537088114,0.015852716309168374,0.040054778243124534,0.0166236887217181,0.0
1272,scm,3,0.6,0.4,False,0.2727414436367886,0.26754793941025545,0.21264912791850302,0.048291612423473004,0.0015375463473156065,0.04767846784973358,0.00048586814199182013,0.0
1288,scm,0,0.0,0.4,True,0.025100665099555844,0.02481847861955409,0.01806279373134287,0.017907879120791663,0.03939411416244906,0.015842396998526312,0.03830822019990039,0.0
1288,scm,1,0.2,0.4,True,0.04799831879778229,0.04139262780807983,0.03406615025528641,0.028207855042168557,0.03410176320131657,0.02796846099673077,0.03300485415130175,0.0
1288,scm,2,0.4,0.4,True,0.09069976660249893,0.06530185566611076,0.11697573555706355,0.03953455440010311,0.020398208313726317,0.03766655072155407,0.020004813782074374,0.0
1288,scm,3,0.6,0.4,False,0.22713072847347757,0.2261682333677103,0.22886851030369007,0.04669222071903784,0.003976448607090571,0.045813251285614275,0.0015926840252767475,0.0
1304,scm,0,0.0,0.2,True,0.02551266066352946,0.031036444502909027,0.02641291312046903,0.019990702959459372,0.04537835973089805,0.017765690956271736,0.043998342645016356,0.0
1304,scm,1,0.2,0.2,True,0.041129202982992774,0.04513641960647742,0.03947982493078869,0.03010421439297728,0.03272964922227652,0.02942005363004485,0.03179201844321404,0.0
1304,scm,2,0.4,0.2,False,0.12367402243870373,0.10574424708325653,0.09897989627629011,0.04097488370803544,0.016954883984295677,0.040267093970630774,0.01658477579786792,0.0
1320,scm,0,0.0,0.2,True,0.03153437953422331,0.025309151882224077,0.03486096395767783,0.017160936990782544,0.04226754061531778,0.018356148582959662,0.04031453305067198,0.0
1320,scm,1,0.2,0.2,True,0.05371058411642903,0.03753866556863483,0.05352970485523177,0.02680281157713541,0.03519539309462465,0.02589148154499305,0.0336949437582933,0.0
1320,scm,2,0.4,0.2,False,0.11412054904846348,0.10865524153019211,0.10027888780547907,0.04357440841946666,0.018868183185177103,0.04367072458596766,0.01842355655640206,0.0
1336,scm,0,0.0,0.4,True,0.03303692297821007,0.021160571614422318,0.02731103042293602,0.01976061073115999,0.04144218158657069,0.020262588599654657,0.04114936630491239,0.0
1336,scm,1,0.2,0.4,True,0.059874834385633735,0.05381854730826118,0.05113404627597581,0.0321041457995756,0.029593531110985647,0.03221428580181966,0.02981629372246453,0.0
1336,scm,2,0.4,0.4,True,0.10378919557542064,0.09319282428265883,0.1163763605710768,0.04156675179108009,0.019980460189831024,0.042757522851119584,0.019773460199063345,0.0
