unobserved_strength,seed,generator,iteration,selection_severity,frontier_severity,passed,naive_declined_ece,reweight_declined_ece,retrain_declined_ece,naive_declined_empc,naive_declined_emp_h,reweight_declined_empc,reweight_declined_emp_h,exploration_cost
0.0,1304,scm,0,0.0,0.4,True,0.01750771625899796,0.0169981005994164,0.022616600874432256,0.02173114808504921,0.042644858880825844,0.022511328110566907,0.04408357317538279,0.0
0.0,1304,scm,1,0.2,0.4,True,0.03711294727418325,0.03598806554271793,0.025619128790612074,0.027814953926158497,0.031504402928859684,0.028573778184795274,0.03189897793901676,0.0
0.0,1304,scm,2,0.4,0.4,True,0.12421939862677474,0.09549375116471791,0.08836505469497029,0.04294922939848378,0.018175295987395555,0.04303244590030824,0.018635255211111423,0.0
0.0,1304,scm,3,0.6,0.4,False,0.21701833771233192,0.18906113861022514,0.24593123390478575,0.049603156761267905,0.005712568744490173,0.04878956710006632,0.006082039543332828,0.0
0.0,1320,scm,0,0.0,0.2,True,0.015366757812589976,0.019582552965528237,0.025705109630984116,0.01675164801655087,0.04225060421237937,0.015749312123171696,0.039719791692309936,0.0
0.0,1320,scm,1,0.2,0.2,True,0.043437671039420006,0.04158591665586018,0.04361947896986718,0.02611014681599242,0.03348114135245241,0.02502430277173301,0.03362662548166435,0.0
0.0,1320,scm,2,0.4,0.2,False,0.1217699278480862,0.11086884169788787,0.08399536662494558,0.043539389959372114,0.019034144236606824,0.0455236436573246,0.020520220158727506,0.0
0.0,1336,scm,0,0.0,0.4,True,0.017744514129462877,0.017231322945326102,0.03428125877713863,0.02107458557751738,0.04066340211159022,0.021595689423297607,0.041363930041846284,0.0
0.0,1336,scm,1,0.2,0.4,True,0.05550876583927345,0.052405328465688884,0.051326709822068065,0.03327846316239176,0.03175145572559245,0.033947470533750176,0.02982381363929761,0.0
0.0,1336,scm,2,0.4,0.4,True,0.08603649600987236,0.06015539129085214,0.0940809586884946,0.04102245463016431,0.019649707397617264,0.041804918885123166,0.020420598327134304,0.0
0.0,1336,scm,3,0.6,0.4,False,0.26602058001592127,0.24606964686137878,0.27346352535074553,0.04680804237661719,0.002599904776429317,0.0459219132437182,0.000801593843953284,0.0
0.0,1352,scm,0,0.0,0.4,True,0.009330408846468278,0.014582424828306021,0.015228170796505836,0.01808026546926371,0.0437953667638039,0.018951022130857597,0.041986618988493055,0.0
0.0,1352,scm,1,0.2,0.4,True,0.036047144880787044,0.031365079501405414,0.048869183558783384,0.033628125170340556,0.02964009153131718,0.03299297328824262,0.029459940358639674,0.0
0.0,1352,scm,2,0.4,0.4,True,0.11107695273850285,0.08986153793300747,0.12446129988362964,0.0507495860827996,0.021465628942063653,0.04985392106078218,0.01991396537268899,0.0
0.0,1352,scm,3,0.6,0.4,False,0.20284450052664635,0.18061406660044724,0.22859068271658717,0.046155302167263185,0.005456843552660673,0.04534838532825479,0.005422179902231454,0.0
0.0,1368,scm,0,0.0,0.4,True,0.036815923668859295,0.04495019822347834,0.04030125184873541,0.020062222829044615,0.0443733585239725,0.02053799106711142,0.045025125847683915,0.0
0.0,1368,scm,1,0.2,0.4,True,0.015320482840996064,0.032502721317186394,0.024043692865832442,0.0271015207233292,0.033225725956603246,0.027128393843173438,0.03303887814457545,0.0
0.0,1368,scm,2,0.4,0.4,True,0.09337546565499637,0.09510423949062093,0.11817000614981149,0.03565156848419277,0.020313552196236907,0.04047660196075829,0.019440022495311588,0.0
0.0,1368,scm,3,0.6,0.4,False,0.2880966878716874,0.2748156711411155,0.2109707322837849,0.049362175487079704,0.001843667514364187,0.04644152166908919,0.0019049661969044365,0.0
0.0,1384,scm,0,0.0,0.4,True,0.025588284023399122,0.0287876977780311,0.0358583876336599,0.019204852250335684,0.038832802685194616,0.018802996481979962,0.039937639479215394,0.0
0.0,1384,scm,1,0.2,0.4,True,0.03994484032882957,0.03441776389865409,0.059391396043612946,0.031182206020506004,0.03315426401188777,0.03279734995963687,0.03236032616939987,0.0
0.0,1384,scm,2,0.4,0.4,True,0.09320552495834808,0.08482389193669154,0.141896752808739,0.0390383683614653,0.018552912742776755,0.04060229584278002,0.016806512476542038,0.0
0.0,1384,scm,3,0.6,0.4,False,0.19832171352370975,0.18222573230887398,0.2239642238135551,0.04859839032186475,0.00784872541329586,0.04686207910161687,0.0062687895475405896,0.0
0.2,1000,flat,0,0.0,0.4,True,0.021662068321773722,0.028877605230278908,0.018328043335407045,0.01329498887915494,,0.01269808959648204,,0.0
0.2,1000,flat,1,0.2,0.4,True,0.0435310142984293,0.04135551802242811,0.041321019173519276,0.019164777004935213,,0.01857472416395373,,0.0
0.2,1000,flat,2,0.4,0.4,True,0.06975263163508498,0.0584461216941915,0.0626965945304073,0.027338410742077143,,0.02668116631826889,,0.0
0.2,1000,flat,3,0.6,0.4,False,0.19597555346129247,0.13556878965311148,0.1903612736192093,0.029816511014733395,,0.02734264889707009,,0.0
0.2,1016,flat,0,0.0,0.4,True,0.015722441774658293,0.02389993071217072,0.029533020455793736,0.008079370941355381,,0.008625197750328252,,0.0
0.2,1016,flat,1,0.2,0.4,True,0.06382380663859498,0.06928421545822404,0.0552157392432533,0.016878449675316848,,0.016719018211928286,,0.0
0.2,1016,flat,2,0.4,0.4,True,0.06427658190212117,0.04224358746862038,0.058149126750592736,0.023680151574451136,,0.01911507125808312,,0.0
0.2,1016,flat,3,0.6,0.4,False,0.1976441555002849,0.15879487476165016,0.17269524333863268,0.026460484761364842,,0.02692620852674434,,0.0
0.2,1032,flat,0,0.0,0.4,True,0.033465088051499926,0.02953785633626975,0.03137033333394861,0.008944658131340166,,0.009350981904246575,,0.0
0.2,1032,flat,1,0.2,0.4,True,0.04492042815285077,0.038995399158301414,0.04260481528677613,0.014409319040207633,,0.015102011918451043,,0.0
0.2,1032,flat,2,0.4,0.4,True,0.049637078012136446,0.03726990142423827,0.07214351343310368,0.020960094292734315,,0.019147790193282905,,0.0
0.2,1032,flat,3,0.6,0.4,False,0.16906483661843766,0.1480888797717428,0.13575170061963168,0.024452345961735927,,0.02326531090466566,,0.0
0.2,1048,flat,0,0.0,0.4,True,0.02122979174149086,0.018792355682045483,0.0327220234500998,0.008376690802326486,,0.00882685858913811,,0.0
0.2,1048,flat,1,0.2,0.4,True,0.041264614902159415,0.04018752117270906,0.0500799289778917,0.017702774028154657,,0.018242482855145167,,0.0
0.2,1048,flat,2,0.4,0.4,True,0.09762044052977775,0.07216745760201704,0.08018130265680395,0.02376341291933825,,0.022415006508560945,,0.0
0.2,1048,flat,3,0.6,0.4,False,0.15489791117480048,0.16498547884211537,0.1278786950843779,0.022456252609833242,,0.020717829672454037,,0.0
0.2,1064,flat,0,0.0,0.4,True,0.01642321034038646,0.022054571204575237,0.027650937083584126,0.009819705198950642,,0.008154636726249997,,0.0
0.2,1064,flat,1,0.2,0.4,True,0.0492376740921596,0.050562204014789044,0.05637782298867483,0.015234527190952373,,0.01574179489255164,,0.0
0.2,1064,flat,2,0.4,0.4,True,0.08689850330484065,0.08192368499077503,0.07828084956337496,0.023004516178220143,,0.02257414378951131,,0.0
0.2,1064,flat,3,0.6,0.4,False,0.1931434320665013,0.14803166696070527,0.20716503240049441,0.02842367757212866,,0.028005399196118323,,0.0
0.2,1080,flat,0,0.0,0.6,True,0.027938411865455082,0.03660656192824721,0.030006527494474033,0.008351547741951045,,0.008777035819950981,,0.0
0.2,1080,flat,1,0.2,0.6,True,0.031135374652455236,0.01884895520611454,0.026685962974890808,0.01672828537816666,,0.0171991020805713,,0.0
0.2,1080,flat,2,0.4,0.6,True,0.08655245397173551,0.07612175784030217,0.08364500644189635,0.024008649676228826,,0.02359839680398993,,0.0
0.2,1080,flat,3,0.6,0.6,True,0.1575027818740765,0.09953768431432736,0.12528890075209959,0.02784305739773077,,0.02803199699014229,,0.0
0.2,1080,flat,4,0.8,0.6,False,0.24719430933773479,0.2423347747938438,0.18424398565980726,0.026818811214144846,,0.02704002178056547,,0.0
0.2,1096,flat,0,0.0,0.4,True,0.0367384985238253,0.03034816428432973,0.026667700025145964,0.01174222225822006,,0.013477836419461275,,0.0
0.2,1096,flat,1,0.2,0.4,True,0.04012635932899402,0.032074310397629514,0.04313970844073264,0.018028871883197174,,0.019074772970658387,,0.0
0.2,1096,flat,2,0.4,0.4,True,0.046714899079503096,0.05144629289184653,0.10028620395394858,0.022137419364683775,,0.02334272205076294,,0.0
0.2,1096,flat,3,0.6,0.4,False,0.1766084353947275,0.17347199473756786,0.16392354625485198,0.021862370954872243,,0.02030231579437477,,0.0
0.2,1112,flat,0,0.0,0.4,True,0.03926712545081082,0.03837887705164342,0.019955975240267796,0.01146169560070588,,0.0100655193415659,,0.0
0.2,1112,flat,1,0.2,0.4,True,0.04333865602569902,0.04158656300317686,0.05126534326041059,0.01819568636876396,,0.016442483588444606,,0.0
0.2,1112,flat,2,0.4,0.4,True,0.05614038614989736,0.05780238485587697,0.07108681530535205,0.019906560455166235,,0.019239258223532892,,0.0
0.2,1112,flat,3,0.6,0.4,False,0.11891131333736157,0.12112037397569989,0.1572724586804751,0.021096526399365205,,0.020327077672267477,,0.0
0.2,1128,flat,0,0.0,0.4,True,0.030183292074257913,0.024184145848487007,0.046281076610357394,0.010969195335566256,,0.011142484453459025,,0.0
0.2,1128,flat,1,0.2,0.4,True,0.03232879233615724,0.029492733572168604,0.010706819144339437,0.016825347616381953,,0.016642179981492138,,0.0
0.2,1128,flat,2,0.4,0.4,True,0.08162868162132432,0.0853234389416459,0.06246056181716021,0.023862155518103334,,0.026545783778288663,,0.0
0.2,1128,flat,3,0.6,0.4,False,0.19294246479508528,0.19476181410378765,0.1829537491995769,0.025946551168453128,,0.02434370149230465,,0.0
0.2,1144,flat,0,0.0,0.4,True,0.02416268193453398,0.026994428715549204,0.021911432096262593,0.01253599129366667,,0.012222007833630836,,0.0
0.2,1144,flat,1,0.2,0.4,True,0.04943513886522949,0.056720970350885844,0.042846185954482675,0.01704903303172317,,0.015230868218229412,,0.0
0.2,1144,flat,2,0.4,0.4,True,0.08568292006374156,0.06905303072705007,0.04170083011676988,0.01633922664239152,,0.015562723878716033,,0.0
0.2,1144,flat,3,0.6,0.4,False,0.17807202736184385,0.16047194403414616,0.1905042281816406,0.03199774069391463,,0.030153970210062404,,0.0
0.2,1160,flat,0,0.0,0.2,True,0.022917172502288415,0.029945098017229138,0.008485400239256492,0.013347115371831347,,0.013402355554093175,,0.0
0.2,1160,flat,1,0.2,0.2,True,0.028771165767286368,0.022470142111519115,0.038165766696592364,0.015430808118456834,,0.013919470332418476,,0.0
0.2,1160,flat,2,0.4,0.2,False,0.1276346756027519,0.11437339448912516,0.05040354438739953,0.014831590099468377,,0.012878492318130742,,0.0
0.2,1176,flat,0,0.0,0.2,True,0.044672697901323014,0.03938000085589837,0.04183644905294717,0.012470525289324269,,0.01487169583544513,,0.0
0.2,1176,flat,1,0.2,0.2,True,0.023727445787497775,0.023542378111480865,0.042330666195352806,0.013984064410580282,,0.011745825355260678,,0.0
0.2,1176,flat,2,0.4,0.2,False,0.10315189016713003,0.10110074849996127,0.12949504018039318,0.02571149334819999,,0.02727217729419721,,0.0
0.2,1192,flat,0,0.0,0.4,True,0.02193189840799808,0.02372772916021388,0.04354779609052803,0.012928482504364503,,0.009240908373184227,,0.0
0.2,1192,flat,1,0.2,0.4,True,0.022301719299080515,0.022641615864251948,0.06422410601123218,0.01872532655621633,,0.01722491023779259,,0.0
0.2,1192,flat,2,0.4,0.4,True,0.050407310928449287,0.04196135294782088,0.043742834197410145,0.01943395034590316,,0.021045207303593425,,0.0
0.2,1192,flat,3,0.6,0.4,False,0.17505743042262895,0.1361454446755338,0.15748895393365359,0.02066146993173404,,0.020586981804043503,,0.0
0.2,1208,flat,0,0.0,0.4,True,0.05101411469436556,0.0418665462654961,0.026779739982962323,0.01033087387037037,,0.010041561329672793,,0.0
0.2,1208,flat,1,0.2,0.4,True,0.052355368040690686,0.052117071643402124,0.02290585585221648,0.017985582822044568,,0.017821627737977658,,0.0
0.2,1208,flat,2,0.4,0.4,True,0.06783322965634211,0.08837965367048814,0.07889156340673704,0.02122844086713363,,0.019949559397562877,,0.0
0.2,1208,flat,3,0.6,0.4,False,0.16849232194039113,0.15327129036716297,0.1344867792305021,0.025800599180468863,,0.026112523787186558,,0.0
0.2,1224,flat,0,0.0,0.4,True,0.01768374754587236,0.026982215849595186,0.033270220870727875,0.008079630290148439,,0.006500020131771171,,0.0
0.2,1224,flat,1,0.2,0.4,True,0.023830567138348184,0.023062023999397316,0.01924954046023113,0.017231910811203524,,0.017001021579664585,,0.0
0.2,1224,flat,2,0.4,0.4,True,0.061025349798684764,0.05945623214336614,0.06861128803961557,0.019948699175365285,,0.02049400151806633,,0.0
0.2,1224,flat,3,0.6,0.4,False,0.15330794905852477,0.12397329942491604,0.16320790739262053,0.023068175264024618,,0.02205715144461258,,0.0
0.2,1240,flat,0,0.0,0.4,True,0.030883132808873705,0.02825073834018628,0.03428331334074898,0.006507296767594382,,0.0081654881238203,,0.0
0.2,1240,flat,1,0.2,0.4,True,0.04109787717572507,0.041790291697475286,0.042447236963654905,0.020571181228916068,,0.021003403013686993,,0.0
0.2,1240,flat,2,0.4,0.4,True,0.047849490320905644,0.07546474636246026,0.03563334720080611,0.01829058860631669,,0.016526213450757297,,0.0
0.2,1240,flat,3,0.6,0.4,False,0.18878214505478258,0.14342058238115774,0.16204221619759196,0.023993365735693405,,0.024634830454884217,,0.0
0.2,1256,flat,0,0.0,0.4,True,0.018048179318800442,0.012573684281850723,0.02866762880301306,0.008442612079046102,,0.008277048491277096,,0.0
0.2,1256,flat,1,0.2,0.4,True,0.035810167043315355,0.045296364577725116,0.030600528740047477,0.016216382894550317,,0.01694602227011159,,0.0
0.2,1256,flat,2,0.4,0.4,True,0.07310170033077881,0.06893816063932404,0.07203006905191037,0.026705490476462042,,0.026247612716009967,,0.0
0.2,1256,flat,3,0.6,0.4,False,0.13503641005631717,0.12377005577228391,0.17270639135705518,0.025572156709043475,,0.024075841828210362,,0.0
0.2,1272,flat,0,0.0,0.4,True,0.02389569037854445,0.022039844606770102,0.03174322564101656,0.009688720702390342,,0.009953455140633454,,0.0
0.2,1272,flat,1,0.2,0.4,True,0.020473680706584636,0.03521892769320247,0.053976007637002416,0.01619710424538022,,0.016745498484202544,,0.0
0.2,1272,flat,2,0.4,0.4,True,0.10160896353717881,0.06751903564307962,0.09353905944306704,0.02485610470108423,,0.023018482455138187,,0.0
0.2,1272,flat,3,0.6,0.4,False,0.17302377984299666,0.1691261996984263,0.17061788208481152,0.02217789059166564,,0.022580880544477253,,0.0
0.2,1288,flat,0,0.0,0.4,True,0.01800953647492388,0.01304011709380404,0.028045444139399505,0.011936477901711744,,0.011701194482827122,,0.0
0.2,1288,flat,1,0.2,0.4,True,0.032705229234880964,0.0289563984555043,0.04156376799737431,0.018956542941466342,,0.02020280821970543,,0.0
0.2,1288,flat,2,0.4,0.4,True,0.08016387873270767,0.09179200932850007,0.07729365855286305,0.024995595101611534,,0.024957790634456835,,0.0
0.2,1288,flat,3,0.6,0.4,False,0.1529479584822076,0.11486217460280382,0.17557465290210594,0.025878208056301626,,0.026161842602995797,,0.0
0.2,1304,flat,0,0.0,0.4,True,0.039546298237911226,0.04280273264101509,0.018491232382621504,0.009114966926109275,,0.008133872243641285,,0.0
0.2,1304,flat,1,0.2,0.4,True,0.025470001408230577,0.057983468451285596,0.020791070094451105,0.01658738041244588,,0.019215148557128928,,0.0
0.2,1304,flat,2,0.4,0.4,True,0.09623575124089316,0.07257446603895724,0.10542072572041565,0.024874112155868922,,0.023402966893740336,,0.0
0.2,1304,flat,3,0.6,0.4,False,0.1853033637167012,0.1771982179074857,0.1493245747828379,0.02792010890350525,,0.027434521844142214,,0.0
0.2,1320,flat,0,0.0,0.4,True,0.04538169156805426,0.0388063662925944,0.03149644351095127,0.010447945592593658,,0.006914379769252505,,0.0
0.2,1320,flat,1,0.2,0.4,True,0.03532472217287016,0.029106962690407114,0.02294244778642357,0.01793532944053921,,0.017733078966057657,,0.0
0.2,1320,flat,2,0.4,0.4,True,0.10302717520618758,0.09360870267142514,0.08109620932004079,0.021910087822101097,,0.02071042995736055,,0.0
0.2,1320,flat,3,0.6,0.4,False,0.13011134224545032,0.1418786443039003,0.1336059807646028,0.021891284204168162,,0.020254367025993914,,0.0
0.2,1336,flat,0,0.0,0.6,True,0.025242791846617107,0.012417730073645942,0.028703892872664744,0.013020279984069613,,0.01320288604546898,,0.0
0.2,1336,flat,1,0.2,0.6,True,0.048241634416791,0.04394011914354937,0.041939533734896076,0.0174621364432838,,0.018655990481014822,,0.0
0.2,1336,flat,2,0.4,0.6,True,0.0560569670795942,0.057076786946602655,0.08179900593118598,0.01637402896289831,,0.016634693097502578,,0.0
0.2,1336,flat,3,0.6,0.6,True,0.12275342361511818,0.09798080673054621,0.11561349619226342,0.026342097842879147,,0.025194712523523274,,0.0
0.2,1336,flat,4,0.8,0.6,False,0.20865756530369317,0.20564926714215304,0.21000033435907825,0.021215268278698466,,0.020428893976197564,,0.0
0.2,1352,flat,0,0.0,0.4,True,0.024223026693417027,0.029813798553248068,0.02998219012821121,0.012101986232822316,,0.010641678510005942,,0.0
0.2,1352,flat,1,0.2,0.4,True,0.02248453666141228,0.01332866221286087,0.052852008724474264,0.017098094592165096,,0.016399068783764355,,0.0
0.2,1352,flat,2,0.4,0.4,True,0.07808097589643241,0.06351476142349291,0.06824405883526433,0.024075863928895262,,0.019630111830954727,,0.0
0.2,1352,flat,3,0.6,0.4,False,0.16604520428090988,0.15207294338820443,0.1478912885178309,0.025676344112464063,,0.02469884937926084,,0.0
0.2,1368,flat,0,0.0,0.4,True,0.02356972996676628,0.01415132606970473,0.02141991481248334,0.012786199333604361,,0.012457515969062288,,0.0
0.2,1368,flat,1,0.2,0.4,True,0.026365736784975103,0.025362552976266314,0.03349624787554141,0.014893800088131445,,0.014599494314271428,,0.0
0.2,1368,flat,2,0.4,0.4,True,0.08517527535600367,0.060934816071376394,0.0580528608869284,0.020853240162482665,,0.01968355235555416,,0.0
0.2,1368,flat,3,0.6,0.4,False,0.1525676707598914,0.14299019764735682,0.16758064017213947,0.022227578217575608,,0.02044519976944885,,0.0
0.2,1384,flat,0,0.0,0.4,True,0.020470559429267135,0.025774281026079704,0.018188609454373224,0.013064545094742044,,0.01153876495134167,,0.0
0.2,1384,flat,1,0.2,0.4,True,0.029178791413356685,0.03528823095068468,0.02404592852905971,0.016393017892876456,,0.0161429600917332,,0.0
0.2,1384,flat,2,0.4,0.4,True,0.06677610087963456,0.046182976527375526,0.07141099476979955,0.01957564798029668,,0.020638013330472268,,0.0
0.2,1384,flat,3,0.6,0.4,False,0.15751909316948887,0.15855185800089042,0.1863774393058102,0.02542660768888364,,0.025573143033935087,,0.0
0.2,1000,scm,0,0.0,0.4,True,0.024193478192550834,0.015109068759232158,0.024800653492264357,0.018345705295095306,0.04272898909599032,0.018675221009278938,0.04323786541828094,0.0
0.2,1000,scm,1,0.2,0.4,True,0.032938266227729024,0.042122052006785635,0.031211990570625247,0.03106015046730513,0.029295830899092948,0.02978573619313045,0.02798335944152637,0.0
0.2,1000,scm,2,0.4,0.4,True,0.06249056403509406,0.06838589910252772,0.10263822107238024,0.03739858762033757,0.014638950084074816,0.03657680554470345,0.015576817434202904,0.0
0.2,1000,scm,3,0.6,0.4,False,0.2412558910027058,0.24482269590875566,0.24293168007982358,0.05195451099609452,0.005842333251474764,0.04888431727590667,0.004369591534382109,0.0
0.2,1016,scm,0,0.0,0.4,True,0.02629079452641865,0.021085879993778138,0.015680443753843802,0.02060561005097962,0.040106832416019186,0.02066046044257084,0.040667955005993385,0.0
0.2,1016,scm,1,0.2,0.4,True,0.03819812431461287,0.034606238663932413,0.0261317569026814,0.027839854619686195,0.032291964718030815,0.02915997197837597,0.03140393825949916,0.0
0.2,1016,scm,2,0.4,0.4,True,0.07444689220204824,0.07524129145657821,0.10155661393510944,0.041873380417012794,0.015315518110668917,0.0408047052981752,0.0160653950935466,0.0
0.2,1016,scm,3,0.6,0.4,False,0.25336022320388407,0.21779968652585124,0.25925918002233017,0.04824026619981721,0.006254079893312703,0.046412027698552,0.004638623180925625,0.0
0.2,1032,scm,0,0.0,0.4,True,0.03018496051321813,0.022219828882641693,0.02940531630756761,0.019041720886144316,0.042496005273067454,0.01986545744538656,0.04210093163867326,0.0
0.2,1032,scm,1,0.2,0.4,True,0.023392077979319383,0.0210824566233134,0.03213693983313067,0.025843166096328238,0.03176409293776438,0.027885898569346756,0.034296418497625346,0.0
0.2,1032,scm,2,0.4,0.4,True,0.0874636477738513,0.07314006354796411,0.09663758130878787,0.04316585975451737,0.021610356729054727,0.043248389659183414,0.018745992796041364,0.0
0.2,1032,scm,3,0.6,0.4,False,0.18201376225444,0.18271363208568778,0.2398469054187202,0.05381393163232275,0.002382777570108043,0.052138006596944196,0.002722467884377861,0.0
0.2,1048,scm,0,0.0,0.2,True,0.0316864999863248,0.0299420933205521,0.026246232987394574,0.01909266169053789,0.04066917259762854,0.019273341299919713,0.04041189489513161,0.0
0.2,1048,scm,1,0.2,0.2,True,0.03150516982571486,0.03139002191568685,0.038161589438764104,0.030136722413583627,0.03298658868366001,0.03057232433207229,0.03252167937767854,0.0
0.2,1048,scm,2,0.4,0.2,False,0.10907638260921672,0.10487932686287511,0.06740001303179885,0.04594742425373867,0.016751010938915685,0.044422529617835535,0.01739444174466774,0.0
0.2,1064,scm,0,0.0,0.2,True,0.026162487346438102,0.021889843074181403,0.02740727454199801,0.018906945662171215,0.04090094903754392,0.01886021702121558,0.039887654983918656,0.0
0.2,1064,scm,1,0.2,0.2,True,0.0523711325669463,0.0518016560110032,0.05094671777535116,0.030191985957711213,0.028333653965290483,0.02940748808135437,0.026802348477941034,0.0
0.2,1064,scm,2,0.4,0.2,False,0.13445857351033336,0.10324428335504546,0.13760986074125584,0.04074030636970092,0.013985946055350997,0.04116945052490495,0.012990266870636783,0.0
0.2,1080,scm,0,0.0,0.4,True,0.021326475372638175,0.01653521526481396,0.033198115100732985,0.016561788133035004,0.039871316105153265,0.016274357841132993,0.04027438166385678,0.0
0.2,1080,scm,1,0.2,0.4,True,0.06558920685414728,0.0661878995204582,0.04537886220347561,0.029605673481243426,0.030619159486495105,0.030532421935666434,0.029600234934685558,0.0
0.2,1080,scm,2,0.4,0.4,True,0.10119060360616008,0.08331933039676505,0.11547350252725873,0.04301875086528788,0.01809872547763395,0.04099016798054242,0.01994644654123466,0.0
0.2,1080,scm,3,0.6,0.4,False,0.2660115207618726,0.23099535718076433,0.2311504672939475,0.04679505007095918,0.0009566672584612197,0.04463913416191635,0.0010465094175566099,0.0
0.2,1096,scm,0,0.0,0.4,True,0.03513354032826454,0.03377960299099814,0.01930626169215483,0.021981275063131557,0.04612913190853351,0.019124584088017028,0.04533763298317811,0.0
0.2,1096,scm,1,0.2,0.4,True,0.03771727843182074,0.03963875126835086,0.03763620079459009,0.025388868969875827,0.03337676614764651,0.027457209563769867,0.03591825197547009,0.0
0.2,1096,scm,2,0.4,0.4,True,0.08332443254849164,0.08454634524477647,0.10863853096849926,0.04553259417087685,0.019899213603991304,0.045458304574573144,0.020099163990021658,0.0
0.2,1096,scm,3,0.6,0.4,False,0.226077945958672,0.1873655644388765,0.2451748931755119,0.05338806648417717,0.00443492978207835,0.052068381151918405,0.004449829734202118,0.0
0.2,1112,scm,0,0.0,0.2,True,0.026913138865262986,0.029578341530994114,0.02440654273484588,0.02079819320555902,0.04318308348098504,0.021859768229173866,0.04418385206514631,0.0
0.2,1112,scm,1,0.2,0.2,True,0.03324370174975664,0.02771913747878639,0.033699543298118015,0.02650753821659641,0.030270413429899282,0.026578987129636723,0.029907381885496204,0.0
0.2,1112,scm,2,0.4,0.2,False,0.10370402228837712,0.12068268835540127,0.10379450990288916,0.04328448631211938,0.015837476231574884,0.042356195925745604,0.014561981813366444,0.0
0.2,1128,scm,0,0.0,0.2,True,0.0611666655080205,0.05013334877261329,0.03595355434691756,0.012850698095344951,0.03639921210157213,0.010604449321741986,0.038647260956879634,0.0
0.2,1128,scm,1,0.2,0.2,True,0.047620019021386524,0.04363160895110062,0.022614640925350663,0.03036831034686528,0.03486101360114887,0.028352124047708177,0.03303473694413947,0.0
0.2,1128,scm,2,0.4,0.2,False,0.08768084311901105,0.12204119388945299,0.12483544449978738,0.042862915353984135,0.017464270049866566,0.042877606407626154,0.017260285273322806,0.0
0.2,1144,scm,0,0.0,0.4,True,0.03558807056577597,0.03302110289086808,0.021946632032641113,0.018365349550205932,0.04494757671244633,0.01879479266268951,0.04529250874662994,0.0
0.2,1144,scm,1,0.2,0.4,True,0.043496591168407185,0.04991625256605839,0.03818010685102114,0.02700315267211107,0.03498745845238914,0.027061214850866728,0.03386662273098314,0.0
0.2,1144,scm,2,0.4,0.4,True,0.11131397817944907,0.09347830816890819,0.10342853289819201,0.0444521954975059,0.016274130487999874,0.04392415964187103,0.016488097517871482,0.0
0.2,1144,scm,3,0.6,0.4,False,0.2819310300760098,0.2584767305338962,0.23600848700922045,0.04901033028803421,0.003782772803453983,0.047037179299937754,0.002638483549055546,0.0
0.2,1160,scm,0,0.0,0.2,True,0.02808118085990116,0.025833828298560492,0.04076405274615622,0.01890484596679613,0.037774898116402264,0.020470797433328223,0.037750892136303275,0.0
0.2,1160,scm,1,0.2,0.2,True,0.01712661542420804,0.019294281402469766,0.054188917343585274,0.03065910527097237,0.03459040012161264,0.031712279220502404,0.03546768233197034,0.0
0.2,1160,scm,2,0.4,0.2,False,0.09609099854018888,0.10303240493302036,0.09537978263224176,0.04153846308166732,0.017129570459477942,0.04112507611748551,0.01890809214858194,0.0
0.2,1176,scm,0,0.0,0.4,True,0.034090948048300214,0.03251142674810017,0.02407213712628485,0.02088934739360468,0.039138791896518664,0.021118935360530312,0.03907533108448045,0.0
0.2,1176,scm,1,0.2,0.4,True,0.04898578647030183,0.03543042865165144,0.04059231111907492,0.02643464815812717,0.03325309141483121,0.027313720297672435,0.034289265458795445,0.0
0.2,1176,scm,2,0.4,0.4,True,0.09590904005370599,0.09329064120355274,0.130747810561076,0.04221784285883348,0.018846496148173436,0.04134799327203128,0.01888432171838735,0.0
0.2,1176,scm,3,0.6,0.4,False,0.26393887776523645,0.26563291025076685,0.28256192629075794,0.05296019779324171,0.0023369281631916224,0.053338394609932734,0.004499222846127103,0.0
0.2,1192,scm,0,0.0,0.4,True,0.030024788572928278,0.030868754245615235,0.02548334830335313,0.02043474209142623,0.04400006812858707,0.023170164957153606,0.04424470946396849,0.0
0.2,1192,scm,1,0.2,0.4,True,0.05030535349146626,0.04817302386168954,0.049750833813290936,0.03389714036253033,0.03346306405436947,0.03213848520058738,0.033565689822594065,0.0
0.2,1192,scm,2,0.4,0.4,True,0.0886469232769611,0.07492308145381377,0.08225698304713473,0.03882772406721907,0.01754543410133396,0.03913660749848249,0.017672366063260357,0.0
0.2,1192,scm,3,0.6,0.4,False,0.21754011620901786,0.19598775464980117,0.26155013248068304,0.0472443792328443,0.003900730735847667,0.04645576225306783,0.005480473872154725,0.0
0.2,1208,scm,0,0.0,0.2,True,0.01825301665378338,0.0295996133189552,0.02542779097463792,0.018536126168832028,0.03935064299352742,0.01840797725937692,0.03980420530774828,0.0
0.2,1208,scm,1,0.2,0.2,True,0.04964994789670837,0.05015772067288194,0.0413736581290745,0.0323926756031935,0.03438002327176176,0.031247116813448148,0.03215848138118003,0.0
0.2,1208,scm,2,0.4,0.2,False,0.1302279288564715,0.11843907948816793,0.11691648622188287,0.03947340287413098,0.019144394891678976,0.038610842978011206,0.015672675794547695,0.0
0.2,1224,scm,0,0.0,0.4,True,0.022848553400246534,0.02414614016168604,0.03540296275146057,0.016096157047007714,0.03954160563710204,0.01660329818359748,0.04015036669637355,0.0
