unobserved_strength,seed,severity,naive_mae,gcomp_mae,naive_bias,gcomp_bias,naive_strong,gcomp_strong,strong_gap,overall_gap
0.0,1368,1.0,0.1049283546551232,0.10411442972329293,-0.02629973778406891,-0.027391810634043338,0.11818953657458094,0.11548680137705636,0.002702735197524578,0.0008139249318302594
0.0,1384,1.0,0.08351446576451137,0.0832097308871948,-0.02586335963405171,-0.025933054922431448,0.09406289634833487,0.09288966181156409,0.0011732345367707758,0.00030473487731656757
0.55,1000,0.4,0.09121686416135488,0.08924719642992367,-0.028403127721932007,-0.03455225916688655,0.09854542531630565,0.1047659240687213,-0.0062204987524156485,0.0019696677314312155
0.55,1016,0.4,0.09283151700879504,0.08951178815153325,-0.03591574344464879,-0.04526576448259099,0.09658028223179957,0.08891632659183603,0.007663955639963541,0.0033197288572617834
0.55,1032,0.4,0.08625099211452203,0.08597360439847516,-0.015127139929809658,-0.0251670842716067,0.0864163744473757,0.09189456498273547,-0.005478190535359778,0.00027738771604686463
0.55,1048,0.4,0.09368036704168822,0.09157164197307578,-0.027157769103592577,-0.03271520509310286,0.07095830691259056,0.05499187321334218,0.015966433699248377,0.002108725068612441
0.55,1064,0.4,0.08651217245988849,0.08447286246392344,-0.030615845778590386,-0.03291539461412688,0.08504150449512214,0.07493238637058693,0.010109118124535216,0.0020393099959650496
0.55,1080,0.4,0.08690453264299694,0.08228444130763983,-0.015533896136375102,-0.022273248548739643,0.11350943082554286,0.09019574225203353,0.023313688573509336,0.00462009133535711
0.55,1096,0.4,0.08421414753263873,0.08077061473853696,-0.03671067295486135,-0.04203885057544201,0.08337039502759978,0.06268438691053313,0.020686008117066654,0.0034435327941017696
0.55,1112,0.4,0.07766126990759416,0.07698763516560322,-0.023094586652957102,-0.03156118263038802,0.11290886395396381,0.0994320919162312,0.013476772037732607,0.0006736347419909333
0.55,1128,0.4,0.07459746028307278,0.0740145285349326,-0.024531393362440444,-0.02314477774062431,0.0957779911667576,0.0909487069517128,0.0048292842150448045,0.0005829317481401836
0.55,1144,0.4,0.0810138090135336,0.07952356869551395,-0.021368639416402824,-0.023185770020870966,0.08191011814762066,0.07529639599313954,0.006613722154481111,0.0014902403180196422
0.55,1160,0.4,0.07938128896148654,0.07747926564215495,-0.026011669822837813,-0.02743670484318315,0.11376562893947671,0.1064283399016911,0.007337289037785619,0.0019020233193315916
0.55,1176,0.4,0.1015041068381188,0.09625180604476825,-0.020362185788831668,-0.02470574017093312,0.12241180410347191,0.10410064875093064,0.01831115535254127,0.0052523007933505395
0.55,1192,0.4,0.09015855425167855,0.08578269593234734,-0.022299508553777984,-0.029482772207947674,0.10798580608882463,0.08459790621970732,0.02338789986911731,0.004375858319331211
0.55,1208,0.4,0.08180684905232337,0.08257439958239697,-0.023104604057041987,-0.0289513948764905,0.08692951762654844,0.07958227956496838,0.0073472380615800525,-0.0007675505300736019
0.55,1224,0.4,0.07330558896424902,0.06693903077846557,-0.010357028245648225,-0.02272615895654495,0.09563647342544752,0.07040685818442334,0.025229615241024184,0.0063665581857834525
0.55,1240,0.4,0.07449103528141152,0.07142171975631217,-0.014041881921583793,-0.01885138797297311,0.1291007213670857,0.10420965136968524,0.024891069997400456,0.003069315525099342
0.55,1256,0.4,0.08381200301912499,0.08575350814428627,-0.02137700943393402,-0.02405755294276671,0.07484382338265236,0.0784455701120679,-0.0036017467294155447,-0.0019415051251612803
0.55,1272,0.4,0.08594975782224537,0.08496306693400084,-0.012351150806975365,-0.01717520795033413,0.13290948492692695,0.11846764004569586,0.014441844881231083,0.0009866908882445319
0.55,1288,0.4,0.08061913993579412,0.07960741831733104,-0.0265172936066995,-0.034951079347361816,0.10644245342437811,0.08554997983235077,0.02089247359202734,0.0010117216184630795
0.55,1304,0.4,0.08692651072849898,0.08459163750207405,-0.02308084431339884,-0.029291781469124242,0.12025798812446063,0.10928882139697821,0.010969166727482424,0.0023348732264249356
0.55,1320,0.4,0.09061758320957554,0.0901290371858822,-0.026887877186323062,-0.032205239836728086,0.0986023037346348,0.09773286003224818,0.0008694437023866186,0.0004885460236933453
0.55,1336,0.4,0.09165899178743174,0.08940980813820759,-0.03711591660594924,-0.037514912638625636,0.12031299201973904,0.10925107294249707,0.011061919077241966,0.0022491836492241485
0.55,1352,0.4,0.08676826030429036,0.08216535173361081,-0.022710179349116674,-0.03426086719587331,0.11068162475174771,0.07810990851861341,0.032571716233134304,0.004602908570679548
0.55,1368,0.4,0.09246422752148596,0.08956516483470295,-0.031655168593705686,-0.03616994034382637,0.11416439950044205,0.09217422235811222,0.021990177142329828,0.0028990626867830133
0.55,1384,0.4,0.08003890963047149,0.07736334176406708,-0.026309661466672987,-0.03091426240078549,0.08848558870352373,0.07359319425137835,0.01489239445214538,0.0026755678664044102
0.55,1000,0.6,0.09642501087398477,0.09390045974340688,-0.02608781087419942,-0.031269079456747846,0.11845493122196371,0.10440266468390473,0.01405226653805898,0.0025245511305778817
0.55,1016,0.6,0.10118246463045008,0.0995292698125492,-0.037312705648435474,-0.04186737197903588,0.10573694569128551,0.09689417809349372,0.00884276759779179,0.0016531948179008826
0.55,1032,0.6,0.09359317942180383,0.0903382155976633,-0.0168141659713757,-0.02271327103800751,0.10228348447823893,0.09866540357854883,0.003618080899690096,0.003254963824140533
0.55,1048,0.6,0.09980163549548529,0.09922698772352448,-0.02856942549755135,-0.03184120517273413,0.0693824355110371,0.06592378297559277,0.0034586525354443204,0.0005746477719608123
0.55,1064,0.6,0.09067724213938434,0.09055767778824901,-0.03165592358935966,-0.031189707337233783,0.0856237248296551,0.08608178178368212,-0.0004580569540270085,0.0001195643511353317
0.55,1080,0.6,0.08991063932212029,0.08806151683349232,-0.01849078625478984,-0.024428185356188438,0.12100659123647425,0.10034615803862788,0.02066043319784637,0.0018491224886279661
0.55,1096,0.6,0.09229019080190697,0.09018582244440831,-0.04082124952383771,-0.04317653579296975,0.10012729957631593,0.07990793325253313,0.020219366323782795,0.002104368357498651
0.55,1112,0.6,0.08392627446558054,0.08133501198414532,-0.02619286714829532,-0.028190808428565393,0.11817493484025614,0.10181626970113186,0.016358665139124276,0.002591262481435222
0.55,1128,0.6,0.07661920555327094,0.07560876940967627,-0.024940235913919445,-0.02692428148383194,0.09637983651899534,0.08955248683222311,0.006827349686772233,0.0010104361435946674
0.55,1144,0.6,0.08512907384641172,0.0833536990938095,-0.023866697868051415,-0.024548458035081988,0.08520029958833811,0.08091168404052014,0.004288615547817967,0.0017753747526022129
0.55,1160,0.6,0.08415177076792939,0.08515464972519526,-0.028689966788680965,-0.03112185660749136,0.10378114866976791,0.10113426200975763,0.0026468866600102836,-0.0010028789572658764
0.55,1176,0.6,0.10737938629480798,0.10565096478263727,-0.021021175380864725,-0.022985137465965796,0.12459986160407459,0.12034089062203514,0.004258970982039451,0.0017284215121707025
0.55,1192,0.6,0.09534460042316838,0.09295509961977308,-0.026376579920704055,-0.026656320001250514,0.10833311429394932,0.09423151511352033,0.014101599180428984,0.0023895008033952975
0.55,1208,0.6,0.08983594346025266,0.08794751753392271,-0.03173388735876376,-0.035019837579123046,0.0948543270158019,0.08343150293414069,0.011422824081661218,0.0018884259263299424
0.55,1224,0.6,0.07598788137399981,0.07200918753555482,-0.013304563532164361,-0.02491988697001936,0.10654417332976668,0.08576010151103365,0.020784071818733027,0.0039786938384449855
0.55,1240,0.6,0.07777034857658785,0.07694357916047934,-0.02014754191564748,-0.02349483859875738,0.12399336768874146,0.11374221317436387,0.010251154514377595,0.0008267694161085137
0.55,1256,0.6,0.08254243759095775,0.08306759391673736,-0.026432926074323185,-0.031055968931240647,0.08199034245843365,0.0786143385196005,0.0033760039388331525,-0.0005251563257796105
0.55,1272,0.6,0.09153852468285434,0.0889835575950363,-0.019658962330002968,-0.022888534966072425,0.1450004919591852,0.12329931419782905,0.02170117776135616,0.002554967087818036
0.55,1288,0.6,0.08811316050272093,0.08623265662269461,-0.017412289703069173,-0.0233038083011455,0.11953460160842765,0.10652011969046733,0.013014481917960313,0.0018805038800263213
0.55,1304,0.6,0.08760952308877544,0.08614737035258072,-0.023904081020852196,-0.02537266618237442,0.12142529157366366,0.11548520982072366,0.005940081752940002,0.0014621527361947245
